,crypto_Ethereum_cumret_1d,crypto_Ethereum_skewness_5d,crypto_Ethereum_kurtosis_5d,crypto_Ethereum_cumret_5d,crypto_Ethereum_skewness_10d,crypto_Ethereum_kurtosis_10d,crypto_Ethereum_cumret_10d,crypto_Ethereum_skewness_20d,crypto_Ethereum_kurtosis_20d,crypto_Ethereum_cumret_20d,crypto_Ethereum_realized_vol_5d,crypto_Ethereum_exp_vol_5d,crypto_Ethereum_jump_5d,crypto_Ethereum_realized_vol_10d,crypto_Ethereum_exp_vol_10d,crypto_Ethereum_jump_10d,crypto_Ethereum_realized_vol_20d,crypto_Ethereum_exp_vol_20d,crypto_Ethereum_jump_20d,crypto_Ethereum_realized_vol_60d,crypto_Ethereum_exp_vol_60d,crypto_Ethereum_jump_60d,crypto_Solana_sign
2018-07-04,,,0.18900138670374367,,,,,,,,-0.019250057478067073,-0.18319067286019297,,-0.04850551355728683,-0.09404856283176932,,-0.09431367023242232,-0.04647708023859176,,-0.007865909555356154,-0.015610263575441152,,
2018-07-05,,,,,0.1374121750866728,-0.017815222753561732,,,,,-0.14949866600483308,-0.16779563031442124,,0.006070044193404289,-0.08510348617111896,,-0.03641298646484359,-0.040966858388054916,,0.0005947000427581894,-0.013816986127318298,,
2018-07-06,,-0.09796851114475635,0.16044984263637319,0.04670674290478227,-0.10186590853488697,,,-0.027574930435428247,-0.005127645625528365,,-0.007587870540827879,-0.16010499873967632,,,-0.09294074979437061,,-0.005910710438381095,-0.04880840544517451,,-0.006848385674717128,-0.016468791472304067,,
2018-07-07,,,,,0.04823755439131494,,0.1607369363586395,-0.001724028368263797,-0.07121820196733752,,-0.13326684510521958,0.11242503352318578,,0.03655781271152381,0.002613915283092183,,0.022429302656713723,-0.006096912491583062,,0.007711995505780278,-0.004339145311625492,,
2018-07-08,,,,,,,,-0.01778791992159101,0.05403267584640936,,,-0.06188764322179352,,,-0.07439435209235512,,-0.021710994367323266,-0.04670827673630251,,-0.00014765563103780188,-0.0164791583431515,,
2018-07-09,,,,,,-0.04835591452966137,,-0.07615461858452766,-0.03891233489645873,,,0.1493748538030346,,0.09557810379634235,0.0175809094147501,,-0.01878048025251211,-0.021760393866640082,,-0.001468234811805913,-0.012306918669448885,,
2018-07-10,,,,,,,,-0.19797308846450057,,,,,,,,,0.10914870996610149,,,0.014649274896324949,0.046092146439336235,,
2018-07-11,,0.07311170711053316,,,0.08226376597113538,-0.09287717175750965,,0.07132995167638101,-0.006955106331955951,,0.08390037545431905,0.019052022629746812,,0.03438091633835705,-0.018453599794311826,,0.017029288016121358,-0.016257690897985788,,0.003630842511125776,-0.008201021582929124,,
2018-07-12,,,0.08949231511639355,,-0.13682845765641283,,,,,,-0.14078128783895139,-0.14691589745731837,,-0.06096839044118885,-0.05805997610137037,,-0.18052802890450326,-0.02365052928768563,,-0.0186316788468206,-0.00871012042652941,,
2018-07-13,,0.14512609417777966,,-0.10708427842912671,,,,-0.0239059563144306,,0.11725928479494652,0.04846075668936867,-0.11133795518205691,,0.002777374677200406,-0.07041440227789653,,-0.006415903151335556,-0.04027246356540615,,0.001208427097779019,-0.01474037227745173,,
2018-07-14,,,,,-0.006457316048780415,0.001820152648801976,0.029353705866918434,,,,0.03572014615490571,-0.15810437435859348,,-0.0019475626170445404,-0.08413763142523634,,-0.01941638060127182,-0.044776073119974225,,-0.0012118022199195666,-0.01568084088095356,,
2018-07-15,,0.1740939942148898,,,-0.06550343610750098,-0.1672474409775161,,0.020986632274337058,,,,-0.0025847398131669808,,0.0362475138320153,-0.0019838384318302538,,0.02018182831020865,-0.0063565208601926715,,0.005986223524956369,-0.005836719155581815,,
2018-07-16,,,,,,,,-0.028814958560781867,,,,,,0.15847493425486991,0.16756682401276146,,0.0011132195393053212,0.09186188362274939,,0.013597772814081699,0.02330235872345532,,
2018-07-17,,,,,-0.0179370337563437,-0.09511269299943281,,-0.01092767995086319,-0.1489173513768024,0.1860963624103651,,-0.16189817780563598,,0.009983907439813589,-0.053008382952324795,,0.019184483179775613,-0.012032149171611994,,0.003169644111295389,-0.0019565253101537783,,
2018-07-18,,,,,,,,0.005446443813656332,0.09477958732655822,0.036229241354577724,,,,0.04520170016807534,0.08420494984546134,,-0.008387493299242155,0.016135379633434255,,0.004673110448499829,-0.0031989195009314297,,
2018-07-19,,,,,0.04023073906166519,,-0.15906205879778035,,,,0.10370181447773463,-0.1197284755837521,,-0.0031587794358802768,-0.054344358716834296,,0.001331649214504349,-0.031129728941725388,,-0.0032263518927625467,-0.013002255755475534,,
2018-07-20,,,0.13719285735824926,,,,,,,,0.10502114170368126,-0.054951787288070264,,-0.19277332704876193,-0.003652311087440907,,0.0020582550359684593,-0.000880003890673442,,0.0034915114457299,-0.004478566858799882,,
2018-07-21,,-0.16408399951005093,0.08345896966722077,,0.0777791039305904,-0.02587377692809345,-0.04753021237655697,0.18743481787848015,-0.15191216510259764,,,-0.017900800793398286,,-0.003057665956893496,-0.04139138361360484,,0.01183841183978207,-0.024876906410281507,,-0.014902828263349432,-0.009447936112904287,,
2018-07-22,,,,,,,,-0.09709886608407148,,,,-0.18160314851874315,,-0.06686781742164516,-0.093717313657119,,-0.03944167866896231,-0.04796226526006675,,-0.03982561562259068,-0.016445538532647852,,
2018-07-23,,-0.07975054270254789,,,,,,0.03753659059668113,0.0947869769011025,-0.13112217969583073,-0.1167153633763468,-0.14193598262273466,,0.02548632547704366,-0.07313737172443613,,-0.003463511733833413,-0.038025016344733986,,-0.004309832256176538,-0.014199437509309742,,
2018-07-24,,,,,,,,,,,,,,0.11778947832516762,,,0.07128212080415386,0.08856719326033868,,0.01639561385481625,0.020049996182942786,,
2018-07-25,,,,,,-0.1372393117268491,,,,,-0.15518103795745997,-0.1093753236925813,,-0.0034180479308291156,-0.06933242648243343,,0.00023465805599576228,-0.03949079904453834,,0.0004196575506714151,-0.015057250441355752,,
2018-07-26,,,,,,,,,,,0.01175880060922685,-0.12461875735305417,,-0.1428498049758261,-0.06628150874851768,,0.005223362534815479,-0.03640713696362785,,-0.0010762560300232593,-0.014190574468318062,,
2018-07-27,,,,,,,,-0.16549618910868313,,,0.0019783470298044836,-0.15147156914586246,,-0.08942384957697713,-0.08359518689548828,,-0.02197157524106208,-0.04341128912698633,,-0.043197733836111474,-0.014675782389757086,,
2018-07-28,,0.01111328479722995,0.16338723873758387,,0.08508816752333481,,,-0.016678135687809514,-0.005399795559472564,0.015935372373283352,-0.0533760124971,-0.16984635705595397,,-0.07896908639377953,-0.09032273463423635,,8.43272129105177e-05,-0.0470702569432917,,-0.040892714753763104,-0.016375299228363338,,
2018-07-29,,,,,-0.11050044602914788,0.06125035966351455,,,,,,-0.1835033960767103,,-0.029524969861945638,-0.09539363890709252,,-0.010359656985187926,-0.04879058269884917,,-0.00022358536279132313,-0.01651296987640649,,
2018-07-30,,,,,,,,,,,0.12055882018142028,-0.014853544214677328,,-0.09246517019410594,-0.03971514386754038,,-0.16464348772538462,-0.02867499958530928,,-0.0046880685564778535,-0.012992370636690898,,
2018-07-31,,,,,,,,0.08691012011814458,,,,,,0.131369799979296,0.19319785986620142,,0.05217801448999526,0.06895752988466297,,0.01100989804533814,0.008340959052026031,,
2018-08-01,,,,,0.09905696137706288,-0.08251241010455435,,0.034529771178064106,-0.1645979451027585,,-0.16111784440097332,-0.16831797992719089,,0.03420896231048287,-0.06272752366080059,,-0.01061627969332446,-0.024063627127396736,,2.5196671235239165e-05,-0.009452245579503082,,
2018-08-02,,,,0.12356837906333928,0.000690443306437194,-0.0005129024679095817,0.0018425698879014352,,,,-0.08879948368976565,-0.17415970440656625,,0.0002110405888442468,-0.09388028679062066,,0.004633048667096684,-0.04375326809602331,,-0.011488962717483897,-0.014379242636558098,,
2018-08-03,,,,-0.11391428444932483,,,,-0.06835970348997555,,-0.1748969297361348,,,,,0.021896415445295192,,0.0048292101424392,-0.02164846564538825,,-0.004382244484367193,-0.01270512814244762,,
2018-08-04,,,0.16726834427486947,0.05410551452222356,,,0.0896071101706708,,,,0.003198436515948311,-0.11893757357174584,,0.021752715909838516,-0.06336431585278157,,-0.015769722682289822,-0.030291532572065738,,-0.003550700072963875,-0.011388757711801034,,
2018-08-05,,,,,,,-0.1752557362336865,-0.09664963159393247,,,-0.1423074958615601,-0.0002624428897826103,,0.05879723299338524,-0.026064943824920528,,-0.13260871556177845,-0.03202869302931455,,0.001039847873494093,-0.01449874487466496,,
2018-08-06,,,-0.17401874960155506,,-0.0467702935026284,,0.17543851413656597,,,,-0.15351140330879254,-0.1828999242778271,,-0.07977039156556909,-0.09543646663923377,,-0.08686456192882741,-0.048660660892532404,,-1.6219685579299536e-05,-0.016319646264463583,,
2018-08-07,,,,,,,,,-0.15017810864360126,0.12212468238487784,,,,,,,0.08267237145897455,0.1575510241400464,,0.01822287080575924,0.027751780550029137,,
2018-08-08,-0.04684933649151757,,,,,,,,,0.17577980035484186,0.020504797696330623,-0.013617152022793566,,0.08963686993159414,0.0771850095238662,,0.08079711249251842,0.06783938979170379,,0.0152375674780163,0.018830777961223344,,
2018-08-09,,,0.14810220605691282,,,,-0.1695674375698254,,,,,,,0.16269935045381323,0.11806749280755269,,0.014811189893810361,0.028092721767939866,,-0.06497342580191967,-0.004164471847951989,,
2018-08-10,,,,,,,0.16886549140922957,,,,0.1245554436033145,0.1827322382181189,,0.17363715498628074,,,0.11291682788083834,0.15875860459245983,,0.03471427814040773,0.05352532849528391,,
2018-08-11,,,,0.13281403947009607,-0.16472272464788507,0.08683075379836791,0.02322039523364383,,-0.13297128433994154,0.09463380838866287,-0.0656670593022538,-0.1816158546654788,,0.003444671628952234,-0.09417163765796721,,0.005990351339904665,-0.04184047262731605,,-0.016146518520645747,-0.009928564954965635,,
2018-08-12,,,,,,0.06726769946363631,-0.04334658888066567,,-0.044657475401341795,-0.03210603732587358,0.02332055629836538,-0.08969471356334868,,0.011036006272737708,-0.06153728852385598,,0.001939146721417151,-0.0414264513095175,,-0.00565486888790101,-0.01639834669448137,,
2018-08-13,,,,,,-0.05203584513895776,,,,,,,,0.13986487857170626,,,0.018424089676909672,0.19435622056544188,,0.00807126220020482,0.07750317666311068,,
2018-08-14,,,0.1558892064150852,,-0.002242982869631427,-0.00035319616749507343,0.0002040146668258469,-0.05414569235140421,-0.08284155469530785,0.023888907122805225,,-0.13195698566766367,,-4.990341062849346e-05,-0.08504133098836342,,-0.0028324923273680414,-0.04856456195221026,,-0.010185170605025329,-0.015236706067365935,,
2018-08-15,,,,,-0.0772983935586875,0.0314179089446498,-0.01121989453343808,6.820485539238419e-05,,-0.05746595078334149,0.06709913850769555,0.0603688665270683,,0.011708553575656921,0.0283480520780921,,0.0287918977178101,-0.0017068743294331723,,-0.0013534863084005977,-0.009738189167103894,,
2018-08-16,,0.19540416190983834,0.16306363072636176,,-0.11899402617350396,,-0.07847157042041097,-0.0503456002388778,,-0.015833530782760175,0.12260750433350753,-0.03775816933706999,,0.0664516966758637,0.014545355581637942,,0.012756670182873187,0.006967353005639332,,0.003939425668357366,-0.005744377017777635,,
2018-08-17,,,,,,,,,,-0.19978465298724446,,,,,,,,,,0.04206071190637761,0.08221809790567547,,
2018-08-18,,,,,0.007291347915047597,,0.005780990415160447,,-0.16707785561506538,0.16527747158769457,,0.0766781049707348,,0.001524832954287847,-7.359806001405733e-05,,0.01952327190286063,0.001850530263432404,,0.005349552976416039,0.00802797713987946,,
2018-08-19,,,,,0.15993735328050862,,0.042911732031781114,,,-0.08244485388091494,-0.05123554396053387,-0.16577959100330264,,-0.009914161939564403,-0.07501070159567247,,0.018651271155547766,-0.030609444926996243,,0.0032148165233543136,-0.010212171094893585,,
2018-08-20,,,,,-0.055671102501045344,,0.012527988194768191,,,0.09600485918833979,,0.16385997972552113,,0.005466198216444562,0.09041753621297866,,0.04784416815420367,0.06191785322459342,,0.03165399520500212,0.03619283811261642,,
2018-08-21,,,,,,,,,,-0.12681058329398998,0.00988713265070551,-0.07457216369471897,,0.023386303949244125,-0.03785365016335773,,0.02515917782544319,-0.01236926797878235,,-0.05449983468598163,-0.004165822245136508,,
2018-08-22,,,,,,,,,,0.04703674269122615,,-0.15259174524960784,,0.007449591705847025,-0.07976736151929131,,0.003331823803650602,-0.04022446802148949,,0.0006141069242602271,-0.011216661695540364,,
2018-08-23,,,,,,,,-0.11417107995699871,,-0.01774540561168081,-0.003135693183906052,-0.09197607979855404,,-0.14036224177258638,-0.05042493144217086,,0.005896318158770786,-0.021713801726633508,,0.0007339736016247489,-0.007715388220027042,,
2018-08-24,-0.0037654569339398147,0.0004196879196798342,,-0.06280162444850712,,,,,,-0.11564608380097285,0.012124761318252908,-0.13324914654641362,,-0.0037033775628755317,-0.061984071059246526,,0.01611153308526636,-0.025690309115329435,,0.0032997490478512415,-0.008193822818844954,,
2018-08-25,,-0.10240560951672328,,,,,,,,0.05434881933740687,,-0.16392598447375195,,2.1918850094282405e-05,-0.09376140676228051,,-0.006663539355130865,-0.048789329929034175,,-0.014625138706178875,-0.016518588118668576,,
2018-08-26,,,,,,,,,-0.04257953137999049,0.01717927797914065,-0.0889747137648097,-0.15796531077406017,,-0.006769664493837868,-0.09110035793616766,,-0.000884864478980063,-0.04822122829067399,,-0.004135727791099608,-0.016285210026092845,,
2018-08-27,,,,,,,,,-0.023593744302688346,,-0.09996534059959583,0.12068486761980313,,-0.1733866640752847,0.013141745476274336,,0.003922001813166043,0.007071596625097598,,0.0022881923469291188,0.0029494734755837193,,
2018-08-28,0.008771171999234051,,,,,,,,,,0.12583927292171215,-0.06198890643005606,,-0.05591891965788587,-0.022036489932719783,,-0.003181776188603269,-0.0028020065860494547,,0.002400454749017733,0.0018516186424106795,,
2018-08-29,,,0.04778550663723302,,,,,,,,0.16763108321345155,0.07814238951375096,,0.005514613988309769,-0.040430994749630966,,-0.010692419414663479,-0.03714759825100933,,-0.011370588357418887,-0.014117204935188865,,
2018-08-30,,0.11806896547983503,0.031166768850494853,,,,,0.18184754160051209,,,0.031934330933400146,-0.11674152877556287,,,-0.0724347171550308,,-0.06773750570323434,-0.04403759492598669,,0.0004521516612512322,-0.01566837259762588,,
2018-08-31,,,-0.06977657865476039,,,,,,,,-0.04551377340204932,-0.18349083822311152,,-0.04443688778331434,-0.09529133493677044,,-0.010263161812682497,-0.048690548333588546,,-0.015584260304948527,-0.016334338240455604,,
2018-09-01,,0.11495433739349425,-0.019739726187111728,0.19854459053031048,,,,0.18657424331255834,,,0.05118592559194424,,,-0.02865782970606945,0.07065503963007402,,0.027410077658955645,0.022635202198976634,,0.012593858362154542,0.007493817814492099,,
2018-09-02,,,,,,-0.10406458553571019,,,,,-0.16230132198777325,-0.14593667546584788,,-0.0064033258282979455,-0.08935954999800721,,-0.14470982790617837,-0.048668260117286866,,-0.0009888897824077425,-0.016422578849670466,,
2018-09-03,,0.13744603925259624,,,,,,0.12055556140980617,0.13218822227548532,,-0.05284780544041923,-0.05636571763183884,,0.015275156426118208,-0.0533549328419034,,-0.006924292717889968,-0.040088791567238324,,-0.002338662895750354,-0.015401947048648723,,
2018-09-04,,0.055901160924049176,0.11950643910862646,,0.0023428465448844804,0.0011473147512190973,-0.02245760390015894,,-0.046495727612251514,,-0.037971551607220544,-0.15271095495861764,,0.001130322014265106,-0.07966862651807094,,0.0009708601103424197,-0.04559052398389085,,-0.0002164183275596976,-0.01625258804176266,,
2018-09-05,,,0.033314150458835456,,,,,,,,,,,,,,,,,0.1782364101100895,,,
2018-09-06,,0.1800694604266706,,,0.032469432468893444,0.06979057014907153,,,,,-0.08930005612964342,-0.12714546032190888,,-0.034043232602767204,-0.08445102257657866,,-0.08029598286225814,-0.04688563957384406,,-0.00016363071048108857,-0.016412229385311616,,
2018-09-07,,-0.11797903978765778,,,-0.053114116995849225,-0.08682822232487342,,0.018908278249855304,0.04097125693493209,-0.022094111147003215,-0.044609366306450515,-0.18257907825537523,,-0.03628338065013004,-0.08696695730278292,,-0.005331192757282666,-0.03450306539115755,,0.007243289030000266,-0.004765513199611271,,
2018-09-08,,,,,,,,-0.17354905190393377,,,-0.03574922733749075,-0.14036069288059205,,0.04057701231221422,-0.045297954900626825,,0.035672850368582365,0.003054140065806399,,-9.49611320755217e-06,0.01912718942797631,,
2018-09-09,,-0.04043412138351965,-0.1043574990821785,-0.01871329892412088,0.009567116963120403,-0.007635667685682246,-0.034151719145724124,,,,0.017795526657428784,-0.04798966336249144,,0.007672761544879725,-0.06090680752950495,,-0.04157909148024397,-0.04071013053060535,,-0.006087220017369166,-0.015649569727566925,,
2018-09-10,,,,,-0.0012222911767358902,-0.009667340863127372,-0.012740410348012765,0.020877727205322216,0.04433608901373565,0.08038572218915618,,-0.0938721367136196,,0.0037132584562886706,-0.059571420434525124,,-0.014277509740100225,-0.03757119514468987,,-0.0014841836026107114,-0.014614772943359555,,
2018-09-11,,,,,0.0815802185185237,0.08349296244275672,,-0.05960262395009441,-0.10854018872296878,0.06858352793108913,-0.018352236990762716,-0.13044620034092502,,-0.07810267250658853,-0.07377830917786765,,0.013673818058341114,-0.03076784194598614,,0.007331530388854146,-0.0034460921396278765,,
2018-09-12,,,,,0.010190124955528512,0.0213485253661041,0.013113549790474854,0.009156832143472515,0.03472188840089285,0.07953668743329056,0.03698584312228337,-0.11603784268864759,,-0.0066777353047573484,-0.07194498502092306,,-0.013382124389621941,-0.042815962451941414,,-0.0012874846212947988,-0.0160668723231282,,
2018-09-13,,,,,,,,,,,,,,,,,0.19177323143447111,,,0.08140767180177488,0.13524762762145826,,
2018-09-14,,-0.04195719845647505,-0.04029915380574811,0.10789609890527463,,-0.050050461470595886,-0.04514772212762963,0.0423188539476389,-0.0026382709211829614,-0.04685783874326577,-0.004677203624576021,-0.17240563610980664,,0.005176399431769063,-0.09534766609000733,,0.0015586013669866006,-0.04718333760540383,,-0.01995804856747052,-0.015501420550482647,,
2018-09-15,,,,,,-0.13235607128744675,,0.08016921118563558,-0.1121666922564496,,0.014903478377057855,-0.15492642597734974,,,-0.05410183073467978,,0.024940303525657237,-0.011263340748026485,,0.004343164117636578,0.004298041794588814,,
2018-09-16,,,,,0.009612176793584393,0.006486618048440862,0.050490157371807065,-0.07994740699830927,0.06816232043130754,,-0.15708450884752667,-0.12474185946577054,,0.0003166497291429149,-0.08860173466747845,,-0.014002223834797878,-0.04834817246332279,,-0.0027217792562492793,-0.01652297493426047,,
2018-09-17,,,,,,,,,,,,,,0.09478998555982909,0.13953776170234655,,0.03285434386068542,0.06351313791965851,,0.02972023394066614,0.033188145815432835,,
